all_mean	week_mean
3.072463768115942	3.2942528735632184
3.747826086956522	3.775
3.5531914893617023	3.4864864864864864
4.36964980544747	4.381889763779528
3.5251141552511416	3.5053763440860215
3.466666666666667	3.4491525423728815
4.4896265560165975	4.49009900990099
4.16	4.148148148148148
3.3877551020408165	3.3842364532019706
3.871794871794872	3.4
3.8097560975609754	3.75
3.702970297029703	3.789473684210526
2.708588957055215	2.727272727272727
4.102941176470588	4.25
4.186440677966102	4.9
4.137254901960785	3.5
4.379310344827586	4.6521739130434785
4.235849056603773	4.242424242424242
4.069620253164557	3.8
2.50990099009901	3.0
3.6	3.3902439024390243
3.7927927927927927	3.7422680412371134
3.391044776119403	3.5785953177257523
4.115107913669065	4.243589743589744
4.339449541284404	4.617283950617284
3.4688279301745637	3.657992565055762
4.047058823529412	4.041916167664671
3.690909090909091	3.5625
3.9274193548387095	4.138297872340425
3.609848484848485	3.5789473684210527
4.017241379310345	4.75
2.942857142857143	2.58974358974359
4.170786516853933	4.180327868852459
2.7146464646464645	2.593525179856115
4.195488721804511	3.4
3.612565445026178	3.5813953488372094
3.7423167848699763	3.8333333333333335
3.5665236051502145	3.4767441860465116
3.614388489208633	3.304054054054054
3.4395604395604398	3.4669421487603307
3.8160919540229883	3.883116883116883
4.09375	4.0864864864864865
3.52027027027027	3.6488372093023256
3.81025641025641	4.193548387096774
3.6881720430107525	3.0625
3.7387914230019494	3.2857142857142856
3.871559633027523	3.9344262295081966
4.089041095890411	3.6363636363636362
3.8627450980392157	3.4285714285714284
3.6984126984126986	3.6153846153846154
3.293286219081272	3.2475247524752477
3.5594405594405596	5.0
3.634920634920635	3.3636363636363638
3.6098191214470283	3.5925925925925926
3.84	3.9523809523809526
3.283625730994152	3.2827380952380953
3.6339285714285716	3.6359447004608296
3.782258064516129	3.5783132530120483
4.218390804597701	3.8181818181818183
2.839479392624729	2.664804469273743
4.208333333333333	4.28
3.7126436781609193	3.923076923076923
3.5955882352941178	3.6134453781512605
3.532608695652174	3.6666666666666665
3.433333333333333	3.6
3.742857142857143	1.6
3.9655172413793105	3.9732142857142856
3.146750524109015	3.1588785046728973
2.5062111801242235	2.327272727272727
3.570588235294118	3.40625
3.4285714285714284	3.1785714285714284
3.2845303867403315	3.5714285714285716
3.7	4.2
3.914586070959264	3.9171122994652405
3.904	3.923404255319149
4.525862068965517	4.552083333333333
4.0423728813559325	4.033333333333333
3.481132075471698	2.5
3.264705882352941	3.0816326530612246
3.5076045627376424	3.15
3.5121951219512195	3.4975124378109452
3.7943262411347516	3.7857142857142856
2.883720930232558	2.9375
4.302816901408451	4.404040404040404
4.0625	4.0
3.883720930232558	3.6818181818181817
3.88021778584392	3.909090909090909
4.170731707317073	3.75
3.919191919191919	3.867219917012448
4.339622641509434	4.5
3.634920634920635	4.125
4.161764705882353	4.1875
3.3896713615023475	3.4
3.68	4.0
3.4166666666666665	3.8181818181818183
3.7288135593220337	3.0
3.5236593059936907	3.3333333333333335
3.3506493506493507	3.6818181818181817
4.097560975609756	4.119658119658119
3.9009287925696596	3.593220338983051
3.761904761904762	3.393939393939394
3.40625	3.2
3.918918918918919	3.75
4.033613445378151	3.888888888888889
3.9324009324009324	4.5
3.5833333333333335	3.8421052631578947
2.75	2.125
3.0782747603833864	2.4285714285714284
3.182857142857143	3.5444444444444443
3.5	4.0
3.232786885245902	3.176470588235294
3.7861635220125787	3.802919708029197
4.082959641255606	4.0683060109289615
4.049382716049383	3.901098901098901
4.5369127516778525	4.584158415841584
3.7464788732394365	3.9047619047619047
3.7928251121076233	3.732051282051282
3.4030612244897958	3.3333333333333335
4.086956521739131	4.0625
3.3701298701298703	3.25
3.856287425149701	3.8412698412698414
3.3626373626373627	3.0
3.8656716417910446	4.0
3.869565217391304	3.902439024390244
3.419457735247209	2.7475728155339807
4.021299254526092	3.8846153846153846
3.9640883977900554	3.1
3.696774193548387	3.310344827586207
2.7782608695652176	2.7717546362339514
3.001503759398496	3.132686084142395
3.613107822410148	3.723404255319149
3.1270125223613596	3.2505910165484635
3.8412698412698414	3.975
3.505586592178771	3.7455197132616487
3.6142857142857143	3.4625
3.127450980392157	2.8529411764705883
3.53125	2.9047619047619047
2.7481259370314843	2.6501457725947524
3.957983193277311	3.7777777777777777
3.5371900826446283	3.552
3.740740740740741	3.8181818181818183
4.261971830985916	4.475
3.6391752577319587	3.4642857142857144
3.578723404255319	3.7777777777777777
3.3795620437956204	3.9375
4.187192118226601	3.2222222222222223
3.7203947368421053	3.5714285714285716
2.95221027479092	2.7282913165266107
3.7672413793103448	3.727272727272727
4.204545454545454	4.444444444444445
3.217510259917921	3.3699421965317917
2.7321937321937324	2.992857142857143
4.156996587030717	3.7804878048780486
4.110236220472441	4.046511627906977
4.097643097643098	4.233333333333333
4.0120481927710845	3.5555555555555554
3.578723404255319	3.576017130620985
3.7914691943127963	3.7928994082840237
4.3545454545454545	4.0
3.943217665615142	3.9017543859649124
3.5386178861788617	3.5223880597014925
4.0	4.125
3.41871921182266	3.4143920595533497
3.8253968253968256	3.902439024390244
3.799019607843137	3.90625
4.5	4.478260869565218
2.90625	3.0081632653061225
3.37123745819398	3.230769230769231
3.5027624309392267	3.0
3.51875	3.5714285714285716
3.793103448275862	3.72
3.295169946332737	3.3333333333333335
3.6172506738544477	3.5434782608695654
3.1650485436893203	2.9878345498783454
3.017684887459807	2.525469168900804
3.9785714285714286	3.75
3.809379727685325	4.270833333333333
4.093877551020408	4.055555555555555
3.5233644859813085	3.6666666666666665
3.62	3.764705882352941
3.2611050920910074	2.92
2.977722772277228	3.4565217391304346
3.584352078239609	3.9545454545454546
3.7908366533864544	3.4166666666666665
3.045045045045045	2.8703703703703702
3.709342560553633	3.28125
3.5751633986928106	3.0892857142857144
2.8399168399168397	2.7
4.233766233766234	4.2
3.8596491228070176	3.8425925925925926
4.110576923076923	3.95
3.392682926829268	3.5384615384615383
3.5359116022099446	3.0
3.5126050420168067	3.5833333333333335
3.864795918367347	3.863768115942029
3.976833976833977	3.98989898989899
3.38506588579795	3.37360594795539
3.25	3.5714285714285716
2.9016018306636155	3.06
3.3653846153846154	3.48
4.1645021645021645	4.126315789473685
3.712871287128713	3.6968085106382977
4.361344537815126	4.279661016949152
4.6875	4.285714285714286
3.4545454545454546	3.4065934065934065
3.9478260869565216	3.9375
2.3333333333333335	2.8833333333333333
3.6651162790697676	3.4
3.6831683168316833	4.0
2.9582366589327145	2.919431279620853
3.113456464379947	2.607142857142857
3.298342541436464	3.5789473684210527
3.4909090909090907	3.2
3.4290657439446366	3.625
3.8564814814814814	3.863905325443787
3.8962264150943398	4.157894736842105
3.874251497005988	3.590909090909091
4.068403908794788	3.6904761904761907
4.457236842105263	4.474226804123711
3.665562913907285	4.166666666666667
3.453020134228188	3.4444444444444446
3.783295711060948	3.875
2.752	2.6859504132231407
3.3701923076923075	3.3658536585365852
3.823529411764706	3.742424242424242
3.6411960132890364	4.091603053435114
3.793103448275862	3.800632911392405
3.3931203931203933	3.419437340153453
3.372972972972973	3.363128491620112
4.263681592039801	4.315789473684211
2.542372881355932	2.7888888888888888
3.359154929577465	3.3968253968253967
4.290243902439024	4.357377049180328
3.4265927977839334	3.45141065830721
3.9047619047619047	3.9444444444444446
2.6886291179596173	2.488330341113106
4.264	4.336134453781512
3.492957746478873	3.35
3.3410041841004183	3.542056074766355
2.916323731138546	2.4700460829493087
3.004911591355599	3.0
3.747311827956989	3.7318435754189943
3.008515815085158	2.5
3.388235294117647	2.9322033898305087
4.088235294117647	4.5
3.3445723684210527	3.0
3.687593423019432	3.393258426966292
3.9571428571428573	4.0
4.248407643312102	3.6666666666666665
3.3962264150943398	2.967741935483871
3.761006289308176	3.8333333333333335
4.170212765957447	3.5714285714285716
3.680894308943089	3.75
2.655115511551155	3.0595238095238093
3.896551724137931	3.8076923076923075
3.6153846153846154	3.4047619047619047
4.0262582056892775	4.050314465408805
3.8482758620689657	4.125
3.483695652173913	3.4791666666666665
3.597560975609756	3.6666666666666665
3.583081570996979	3.4761904761904763
3.6862745098039214	3.6363636363636362
4.0	3.958139534883721
3.9411764705882355	3.981818181818182
3.7906458797327396	3.806378132118451
3.0997150997150995	3.163265306122449
3.1307277628032346	3.2129032258064516
3.7966101694915255	3.8
3.808333333333333	3.7945205479452055
2.886029411764706	2.977124183006536
2.912621359223301	2.915129151291513
3.010324483775811	3.048964218455744
3.96	3.5
3.4990689013035383	3.447731755424063
3.467741935483871	3.396551724137931
4.0588235294117645	4.125
3.3175355450236967	3.4115456238361266
3.3542600896860986	3.367149758454106
4.2976190476190474	4.263888888888889
3.405566600397614	3.300236406619385
3.8983050847457625	3.9285714285714284
3.6074074074074076	3.627906976744186
3.954954954954955	3.8979591836734695
3.3909774436090228	3.4153846153846152
3.766743648960739	4.012244897959183
4.339285714285714	4.410852713178294
3.6103739445114598	3.6531440162271807
4.487421383647798	4.446280991735537
3.2853598014888337	3.5
3.7564102564102564	3.708433734939759
4.17037037037037	3.7567567567567566
3.8596491228070176	4.225806451612903
3.5	3.4796747967479673
3.5259740259740258	4.666666666666667
4.02	3.9456521739130435
3.793388429752066	3.8010204081632653
4.088235294117647	4.166666666666667
3.42258064516129	3.475095785440613
3.5139664804469275	3.514018691588785
3.7806122448979593	4.166666666666667
3.5518582541054453	3.6484801247077163
4.017857142857143	4.0
4.038461538461538	3.727272727272727
4.01038961038961	3.910891089108911
3.1450617283950617	3.2941176470588234
4.666666666666667	4.633333333333334
4.134825014343087	3.8920570264765786
3.1847133757961785	3.730769230769231
4.252631578947368	4.17948717948718
4.170731707317073	4.2727272727272725
3.8821138211382116	3.7936507936507935
3.7244897959183674	3.8860103626943006
3.278595696489241	3.1657894736842107
4.083333333333333	5.0
3.8309859154929575	3.903225806451613
3.905325443786982	4.036036036036036
3.4809322033898304	3.175
3.5952755905511813	3.8780487804878048
4.166666666666667	3.68
3.53781512605042	3.7948717948717947
3.6099290780141846	3.3191489361702127
4.055384615384615	4.020618556701031
3.4243792325056432	2.782608695652174
4.003448275862069	3.642857142857143
3.259259259259259	3.6666666666666665
3.0969044414535665	2.808383233532934
3.814814814814815	3.8309859154929575
3.987577639751553	4.636363636363637
3.9	4.165137614678899
3.197802197802198	3.1818181818181817
3.8836477987421385	3.8846153846153846
3.235546038543897	2.0
3.8444444444444446	3.0
3.1635071090047395	3.272727272727273
4.176528599605523	3.7058823529411766
4.087628865979381	4.166666666666667
3.3333333333333335	3.3076923076923075
3.727272727272727	3.77027027027027
3.488372093023256	3.736842105263158
3.404109589041096	2.769230769230769
3.830508474576271	3.92
3.8017902813299234	3.375
4.138888888888889	4.521739130434782
3.8225806451612905	3.676470588235294
3.778	4.048327137546468
3.0714285714285716	3.102189781021898
4.030612244897959	4.2063492063492065
3.8950617283950617	3.8984375
3.0767960363336084	3.078590785907859
3.919047619047619	3.838150289017341
2.8379032258064516	2.725383920505872
3.3741496598639458	3.3333333333333335
3.0653753026634383	2.9327731092436973
3.7719298245614037	3.7413793103448274
3.4021164021164023	3.2
