user_id_new	item_id_new
695	208
386	208
586	208
367	208
406	208
292	208
643	208
342	209
773	209
199	209
552	209
18	209
884	209
263	209
406	209
1420	209
1526	209
2394	209
768	209
2391	209
565	209
1596	209
880	209
1000	209
1531	209
2405	209
1811	209
636	209
1480	209
612	209
369	209
393	209
307	209
681	209
1564	209
1767	210
1526	210
160	210
199	210
1565	210
12	210
1695	210
349	210
2563	210
565	210
1113	210
478	210
17	210
557	210
326	210
1743	210
1611	210
502	210
1900	210
23	210
268	210
861	210
697	211
561	211
1517	211
603	211
1287	211
2397	211
118	211
536	211
1523	211
592	211
604	211
131	211
539	211
1662	211
220	211
1526	211
0	211
70	211
1110	211
235	211
200	211
300	211
581	211
503	211
74	211
226	211
575	211
489	211
2738	211
1531	211
485	211
1632	211
339	211
509	211
207	211
237	211
1430	211
1112	211
3854	211
305	211
386	211
1564	211
406	211
1509	212
536	212
564	212
603	212
1287	212
342	212
669	212
1374	212
118	212
581	212
1632	212
406	212
300	212
1589	212
179	212
1110	212
0	212
220	212
1286	212
131	212
604	212
592	212
1015	212
1112	212
573	212
74	212
402	212
575	212
484	212
570	212
571	212
2738	212
1531	212
1671	212
207	212
315	212
1593	212
881	212
386	212
1564	212
339	212
1119	213
406	213
490	213
581	213
540	213
568	213
698	213
398	213
2850	213
1296	213
70	213
323	213
320	213
226	213
375	213
370	213
578	213
246	213
1513	213
437	213
769	213
406	214
490	214
2709	214
1296	214
1567	214
2323	214
1198	214
483	214
277	214
435	214
1000	214
655	214
1530	214
237	214
597	214
2168	214
23	214
803	214
246	214
2527	8295
1765	8295
353	8295
1065	8296
2089	8296
559	216
451	216
957	216
1777	216
1536	216
1377	216
3862	216
1512	216
483	216
347	216
261	217
1527	217
1157	217
249	217
679	217
1139	217
386	217
2080	8297
9	220
531	220
690	220
144	220
62	220
79	220
632	220
33	220
134	220
102	220
1775	220
72	220
80	220
82	220
94	220
10	220
250	220
58	220
251	220
59	220
60	220
64	220
95	220
149	220
40	220
221	220
34	220
25	220
223	220
130	223
192	223
127	223
752	224
1373	8298
794	8299
2270	8299
45	225
119	225
282	225
129	225
51	225
214	225
57	225
8	225
67	225
190	225
168	225
195	225
3781	227
2397	227
493	227
475	227
1110	227
145	227
531	227
220	227
214	227
128	227
471	227
1006	227
226	227
465	227
593	227
1776	227
1900	227
777	227
2598	227
2127	227
881	227
128	8300
357	8300
690	228
1110	228
338	228
813	228
431	228
113	228
3781	228
145	228
425	228
0	228
18	228
515	228
423	228
471	228
117	228
685	228
2237	228
436	228
787	228
178	228
544	228
684	228
128	228
1763	228
881	228
172	228
1776	228
671	228
2475	228
300	231
1109	231
1650	231
482	231
200	231
257	231
1110	231
0	231
1044	231
548	231
519	231
406	231
116	231
339	231
237	231
181	231
1515	231
180	231
246	231
1170	8301
471	8302
2396	233
300	233
70	233
659	233
548	233
538	233
501	233
339	233
1284	233
1478	233
260	233
1660	233
2740	233
300	234
1638	234
550	234
372	234
2340	234
519	234
640	234
990	234
482	234
1623	234
332	234
2890	234
1284	234
516	234
477	234
556	234
313	234
863	234
321	234
490	235
1480	235
88	235
977	235
442	235
301	235
582	235
313	235
990	235
1695	235
237	235
2480	235
1284	235
647	235
545	235
437	235
1638	235
1186	235
3748	236
1762	237
302	237
405	237
559	237
536	237
720	237
1110	237
1526	237
300	237
1642	237
537	237
0	237
718	237
1044	237
539	237
400	237
406	237
339	237
116	237
442	237
1480	237
1113	237
402	237
1594	237
246	237
207	237
341	237
181	237
1109	238
481	238
1526	238
536	238
539	238
1642	238
1110	238
537	238
0	238
718	238
1044	238
1426	238
405	238
406	238
671	238
1114	238
402	238
1113	238
1549	238
341	238
1516	238
246	238
116	238
442	238
386	238
207	238
556	238
116	239
338	239
450	239
1878	239
302	239
581	239
1632	239
518	239
405	239
1112	239
539	239
128	239
577	239
161	239
1110	239
200	239
300	239
573	239
1620	239
74	239
402	239
384	239
1284	239
350	239
739	239
572	239
339	239
503	239
207	239
2475	239
861	239
687	239
237	239
881	239
386	239
593	239
113	240
697	240
1287	240
1520	240
985	240
342	240
536	240
493	240
568	240
989	240
1632	240
487	240
300	240
200	240
0	240
1110	240
451	240
331	240
363	240
20	240
2738	240
503	240
74	240
1000	240
2407	240
485	240
452	240
596	240
116	240
2046	240
16	240
184	240
237	240
326	240
2030	240
300	241
398	241
536	241
1287	241
985	241
449	241
2392	241
482	241
1632	241
406	241
1196	241
1015	241
710	241
664	241
2124	241
604	241
1286	241
0	241
1110	241
657	241
1297	241
116	241
339	241
2407	241
226	241
403	241
570	241
1432	241
1460	241
1906	241
177	241
572	241
1782	241
291	241
1430	241
1533	241
207	241
341	241
185	241
1517	242
300	242
536	242
561	242
589	242
1109	242
493	242
331	242
235	242
451	242
128	242
2124	242
539	242
174	242
242	242
653	242
1286	242
0	242
70	242
1110	242
406	242
2117	242
339	242
503	242
74	242
226	242
237	242
2738	242
1531	242
350	242
572	242
596	242
180	242
181	242
581	242
1523	242
1632	242
393	242
803	242
881	242
185	242
563	242
561	243
589	243
1517	243
2392	243
1287	243
985	243
300	243
493	243
501	243
536	243
451	243
331	243
1110	243
70	243
161	243
0	243
653	243
560	243
2322	243
471	243
131	243
577	243
581	243
1632	243
237	243
116	243
596	243
350	243
1531	243
74	243
503	243
339	243
2117	243
881	243
314	243
393	243
180	243
128	243
386	243
1764	243
185	243
341	243
181	243
1287	244
1567	244
331	244
670	244
581	244
1632	244
300	244
451	244
393	244
2124	244
423	244
131	244
287	244
2322	244
1110	244
955	244
653	244
220	244
0	244
631	244
406	244
180	244
452	244
350	244
327	244
485	244
320	244
74	244
339	244
1666	244
314	244
181	244
321	244
128	244
497	244
881	244
386	244
185	244
985	245
2392	245
18	245
1632	245
501	245
670	245
347	245
487	245
1287	245
393	245
128	245
0	245
1157	245
631	245
1110	245
1767	245
331	245
300	245
1158	245
180	245
339	245
365	245
74	245
1666	245
2738	245
1531	245
485	245
452	245
386	245
881	245
185	245
563	245
341	245
406	246
501	246
1523	246
