all_mean	week_mean
4.5	4.777777777777778
3.8333333333333335	4.0
4.230769230769231	4.333333333333333
4.5	4.0
3.75	4.666666666666667
4.28	4.15
5.0	5.0
3.4	3.6666666666666665
4.4	4.2727272727272725
4.454545454545454	4.571428571428571
4.405405405405405	4.5
5.0	5.0
4.714285714285714	4.5
3.625	5.0
4.421052631578948	5.0
4.923076923076923	4.5
4.090909090909091	4.0
5.0	5.0
3.272727272727273	3.125
3.526315789473684	3.375
3.7058823529411766	3.25
4.0	4.333333333333333
4.186046511627907	4.0
4.153846153846154	4.0
4.0476190476190474	3.625
4.036363636363636	4.181818181818182
2.857142857142857	2.75
4.4	4.2
4.25	4.666666666666667
3.375	3.6
4.521739130434782	4.4375
4.428571428571429	4.2
4.181818181818182	3.25
3.2616822429906542	3.1538461538461537
3.75	4.0
4.12280701754386	4.111111111111111
3.659090909090909	3.9
3.75	3.7142857142857144
3.7058823529411766	4.0
4.473684210526316	4.333333333333333
3.892857142857143	3.8666666666666667
4.5	4.0
4.846153846153846	4.6
4.586206896551724	4.8
4.142857142857143	3.6666666666666665
4.909090909090909	4.833333333333333
4.0	3.6666666666666665
3.8271604938271606	3.8
3.76	3.6666666666666665
3.5142857142857142	2.7142857142857144
4.133333333333334	4.2
4.214285714285714	4.285714285714286
4.875	5.0
3.869565217391304	3.7142857142857144
3.9444444444444446	4.142857142857143
4.0	4.0
4.09375	5.0
4.625	4.916666666666667
3.7222222222222223	3.7142857142857144
4.1	4.0
4.714285714285714	5.0
3.652173913043478	3.6666666666666665
3.5	4.6
3.5833333333333335	4.5
4.111111111111111	4.3076923076923075
3.6470588235294117	3.3333333333333335
4.181818181818182	4.8
3.82	3.9655172413793105
4.428571428571429	4.111111111111111
4.444444444444445	4.5
4.166666666666667	4.0
4.0	4.2
3.7432432432432434	3.5
4.7	4.9
4.344444444444444	4.277777777777778
3.9285714285714284	3.0
3.769230769230769	3.7142857142857144
4.352941176470588	4.25
4.111111111111111	4.0
4.0	3.6666666666666665
3.625	3.6
4.0	3.6666666666666665
4.185185185185185	3.923076923076923
4.584905660377358	4.75
4.1	4.25
3.588235294117647	2.0
4.145833333333333	3.8333333333333335
4.5	5.0
4.2	4.2727272727272725
4.636363636363637	5.0
4.45945945945946	4.380952380952381
4.181818181818182	3.75
4.714285714285714	4.333333333333333
4.444444444444445	4.333333333333333
4.375	4.5
4.7631578947368425	4.833333333333333
4.45	4.0
4.304347826086956	4.0
4.0	4.5
2.838709677419355	3.0
3.347826086956522	3.8333333333333335
3.1714285714285713	3.3636363636363638
4.0	3.909090909090909
4.0	4.0
4.4324324324324325	4.571428571428571
4.2105263157894735	4.166666666666667
3.5714285714285716	3.75
4.083333333333333	4.0
4.333333333333333	3.6666666666666665
4.666666666666667	4.666666666666667
4.666666666666667	4.5
4.2727272727272725	4.2
4.12	4.0
4.090909090909091	4.111111111111111
3.85	3.375
4.3	4.5
4.547169811320755	4.571428571428571
3.7916666666666665	3.8
3.830188679245283	3.6470588235294117
4.025316455696203	4.230769230769231
3.5142857142857142	3.966666666666667
4.083333333333333	4.0
4.411764705882353	4.2
4.0212765957446805	4.090909090909091
3.909090909090909	3.75
3.5294117647058822	3.5
3.8051948051948052	3.2962962962962963
4.285714285714286	4.2727272727272725
4.375	4.8
3.8	4.333333333333333
4.866666666666666	4.7272727272727275
3.48	3.3333333333333335
3.6	4.25
3.5238095238095237	3.375
4.230769230769231	3.6666666666666665
3.9722222222222223	3.6666666666666665
3.2285714285714286	2.888888888888889
3.896551724137931	3.75
3.96875	2.6
4.015873015873016	5.0
5.0	5.0
4.111111111111111	4.2
4.25	4.75
3.576923076923077	3.4545454545454546
4.785714285714286	5.0
4.384615384615385	4.375
3.3684210526315788	3.2
2.85	2.823529411764706
3.875	3.5
3.0408163265306123	3.130434782608696
3.8421052631578947	4.25
3.909090909090909	2.75
4.181818181818182	4.666666666666667
3.890909090909091	4.181818181818182
4.571428571428571	4.333333333333333
5.0	5.0
4.214285714285714	3.6
3.7083333333333335	4.0
3.8933333333333335	3.857142857142857
3.696969696969697	3.5555555555555554
5.0	5.0
4.1891891891891895	4.6
4.823529411764706	4.857142857142857
4.0	4.0
3.7804878048780486	4.2727272727272725
4.105263157894737	3.8
3.4166666666666665	3.6666666666666665
3.6486486486486487	3.5384615384615383
4.777777777777778	4.833333333333333
3.6973684210526314	3.6
3.9166666666666665	3.8461538461538463
5.0	5.0
3.8421052631578947	3.25
4.8	4.689655172413793
4.708333333333333	5.0
4.311111111111111	4.32
3.9473684210526314	4.0
3.5	4.333333333333333
5.0	5.0
4.5	4.8
4.833333333333333	5.0
4.115384615384615	4.333333333333333
4.321428571428571	4.25
4.0	4.125
3.8666666666666667	3.125
3.9	4.0
3.7037037037037037	4.0
3.75	2.6666666666666665
4.2	4.166666666666667
4.230769230769231	3.75
5.0	5.0
3.5	2.6666666666666665
4.5	4.666666666666667
3.0	2.0
3.7222222222222223	4.0
3.2195121951219514	3.4285714285714284
4.0	3.8
4.090909090909091	4.4
3.7586206896551726	4.75
4.823529411764706	4.833333333333333
3.25	2.3333333333333335
3.9285714285714284	3.0
3.75	3.6666666666666665
3.5714285714285716	3.25
4.147058823529412	3.857142857142857
4.583333333333333	4.625
3.5	2.75
4.533333333333333	4.75
4.875	4.75
4.090909090909091	5.0
3.8461538461538463	4.2
3.8666666666666667	3.6666666666666665
3.5	4.666666666666667
3.7777777777777777	3.8
3.4285714285714284	3.25
4.433333333333334	4.222222222222222
4.08	4.2
3.7777777777777777	4.0
3.689655172413793	3.4
4.0	3.8333333333333335
4.8	5.0
4.166666666666667	4.0
3.4210526315789473	3.25
4.585365853658536	4.666666666666667
4.0	4.166666666666667
3.727272727272727	3.3333333333333335
3.8309859154929575	3.1666666666666665
3.816326530612245	4.0
4.3	4.166666666666667
4.375	3.6666666666666665
4.3125	4.666666666666667
4.125	4.333333333333333
4.666666666666667	5.0
4.875	4.8
3.619047619047619	4.0
4.363636363636363	4.428571428571429
3.875	4.0
4.2727272727272725	4.0
4.153846153846154	4.125
4.363636363636363	4.6
3.9130434782608696	4.555555555555555
4.111111111111111	4.25
4.45945945945946	4.444444444444445
4.5	4.666666666666667
4.261904761904762	4.111111111111111
3.7222222222222223	4.0
4.555555555555555	4.666666666666667
4.555555555555555	5.0
4.0	3.125
3.9	3.6666666666666665
4.071428571428571	3.9
3.130434782608696	3.5
4.111111111111111	4.0
2.6666666666666665	3.0
3.8125	3.25
4.714285714285714	4.666666666666667
4.933333333333334	5.0
4.555555555555555	5.0
2.933333333333333	3.25
4.833333333333333	5.0
4.666666666666667	5.0
4.769230769230769	4.875
4.478260869565218	4.55
4.666666666666667	4.6
4.411764705882353	5.0
4.8	5.0
4.571428571428571	4.0
3.75	3.2
2.3333333333333335	2.6666666666666665
4.115384615384615	4.238095238095238
4.0344827586206895	4.0
4.0	3.25
3.6956521739130435	3.4615384615384617
3.972972972972973	4.153846153846154
3.5	3.5555555555555554
4.2727272727272725	5.0
4.75	5.0
4.0476190476190474	4.2
4.142857142857143	4.428571428571429
4.105263157894737	4.0
1.5263157894736843	1.2857142857142858
3.861111111111111	3.6153846153846154
4.375	4.333333333333333
3.12	2.8
3.7222222222222223	3.5714285714285716
4.111111111111111	4.0
4.294117647058823	4.666666666666667
3.0625	2.3333333333333335
4.492957746478873	4.0476190476190474
4.1875	4.5
4.045454545454546	4.4
3.7	4.0
4.675	4.666666666666667
3.75	3.8333333333333335
4.707692307692308	4.7894736842105265
3.588235294117647	3.909090909090909
4.026666666666666	3.8947368421052633
4.25	5.0
5.0	5.0
3.942857142857143	4.0
4.538461538461538	4.333333333333333
3.25	3.0
3.2666666666666666	3.2
3.74	3.857142857142857
4.155555555555556	3.95
3.625	3.6666666666666665
3.4705882352941178	3.25
3.15	3.1
3.5853658536585367	3.5625
3.533333333333333	3.8
4.385714285714286	4.5
4.2	3.8
4.75	5.0
4.132352941176471	4.354838709677419
4.048780487804878	4.25
4.146341463414634	4.0
4.217391304347826	3.75
3.375	3.3333333333333335
4.5625	4.666666666666667
4.052631578947368	4.0
3.8181818181818183	3.3333333333333335
4.285714285714286	4.0
4.0777777777777775	4.105263157894737
3.466666666666667	3.7
2.857142857142857	2.6666666666666665
4.541666666666667	4.24
4.166666666666667	4.142857142857143
4.305555555555555	4.3
4.457142857142857	4.416666666666667
3.5	4.0
4.125	3.5
3.5	3.4285714285714284
4.5	4.4
3.238095238095238	4.0
4.2105263157894735	4.2
4.913043478260869	4.666666666666667
3.7916666666666665	3.6666666666666665
3.793103448275862	3.7
4.855263157894737	4.96
3.388888888888889	3.5555555555555554
3.7058823529411766	4.111111111111111
4.615384615384615	4.666666666666667
4.148148148148148	3.111111111111111
3.361111111111111	3.2142857142857144
4.357142857142857	4.714285714285714
4.230769230769231	3.5555555555555554
4.111111111111111	4.333333333333333
4.909090909090909	5.0
2.8	3.3333333333333335
4.636363636363637	4.529411764705882
5.0	5.0
4.0	3.6
4.785714285714286	4.714285714285714
5.0	5.0
4.833333333333333	4.833333333333333
3.9	4.333333333333333
4.8	4.6
3.0	3.3333333333333335
3.8333333333333335	4.0
3.25	3.0
4.5	5.0
4.333333333333333	4.333333333333333
4.363636363636363	4.473684210526316
4.038461538461538	4.25
3.3	2.6666666666666665
3.9545454545454546	4.1
4.833333333333333	5.0
3.5	3.6
3.9	3.8
3.9375	3.5
3.7142857142857144	2.75
5.0	5.0
3.8333333333333335	4.0
4.12	4.333333333333333
4.666666666666667	5.0
3.3	3.9166666666666665
3.7096774193548385	3.75
3.923076923076923	4.333333333333333
4.133333333333334	4.571428571428571
3.9473684210526314	3.5714285714285716
4.764705882352941	4.75
3.3076923076923075	4.0
4.382352941176471	4.447761194029851
3.8260869565217392	3.8
4.0	3.8333333333333335
4.461538461538462	4.166666666666667
3.0	2.75
4.116279069767442	4.166666666666667
3.888888888888889	4.083333333333333
4.230769230769231	4.2
4.162162162162162	4.142857142857143
3.8421052631578947	3.8333333333333335
4.55	4.666666666666667
4.3478260869565215	4.714285714285714
3.375	3.1666666666666665
4.2105263157894735	4.444444444444445
4.785714285714286	4.666666666666667
4.828947368421052	4.769230769230769
5.0	5.0
3.7142857142857144	4.333333333333333
4.354838709677419	4.111111111111111
4.375	4.0
4.476190476190476	4.5
2.5	3.6666666666666665
4.3	4.833333333333333
3.7142857142857144	3.25
4.5	4.333333333333333
4.2105263157894735	4.2
4.115384615384615	4.8
3.4782608695652173	3.5714285714285716
3.625	3.6666666666666665
4.775	4.928571428571429
2.8333333333333335	2.6666666666666665
3.923076923076923	2.6666666666666665
3.619718309859155	3.4347826086956523
4.0	3.8333333333333335
3.3076923076923075	3.4
4.216216216216216	4.0
4.565217391304348	4.8
4.285714285714286	4.333333333333333
3.7209302325581395	4.0
3.3043478260869565	3.2857142857142856
4.75	5.0
4.419354838709677	4.666666666666667
4.777777777777778	4.333333333333333
4.1	4.571428571428571
4.3076923076923075	4.0
3.8947368421052633	3.75
4.3125	3.8333333333333335
4.2	4.75
3.888888888888889	4.333333333333333
3.3333333333333335	2.25
4.0476190476190474	4.333333333333333
3.6	4.0
4.285714285714286	5.0
4.111111111111111	4.454545454545454
4.916666666666667	4.833333333333333
4.285714285714286	4.5
3.8	4.083333333333333
3.7777777777777777	2.3333333333333335
5.0	5.0
3.0714285714285716	2.2
5.0	5.0
4.512195121951219	4.615384615384615
4.371428571428571	4.545454545454546
4.444444444444445	4.0
4.785714285714286	4.888888888888889
4.166666666666667	4.0
5.0	5.0
3.5	3.3333333333333335
5.0	5.0
4.205128205128205	4.3
2.857142857142857	1.6666666666666667
3.92	4.083333333333333
4.142857142857143	4.0
4.875	4.75
3.857142857142857	4.5
4.545454545454546	4.25
3.9411764705882355	3.7
4.1	4.25
3.5384615384615383	3.6666666666666665
4.181818181818182	3.6666666666666665
3.4	3.0
4.75	5.0
4.666666666666667	4.833333333333333
4.615384615384615	4.666666666666667
3.347826086956522	4.166666666666667
4.45	4.333333333333333
4.323529411764706	4.4
4.625	4.714285714285714
3.8823529411764706	4.666666666666667
3.5	3.6666666666666665
4.333333333333333	4.0
4.032258064516129	4.5
3.125	2.0
4.363636363636363	4.166666666666667
4.08	4.0
4.333333333333333	4.666666666666667
3.111111111111111	3.3333333333333335
3.5714285714285716	2.6666666666666665
2.125	1.7272727272727273
4.333333333333333	3.6666666666666665
4.666666666666667	4.8
5.0	5.0
3.388888888888889	4.0
3.8181818181818183	2.25
4.0	3.6
4.777777777777778	5.0
4.066666666666666	3.5
4.3076923076923075	4.333333333333333
3.0	2.6363636363636362
4.5	4.25
4.3	4.0
4.666666666666667	4.75
3.625	4.0
3.8947368421052633	3.75
4.0	4.0
3.8260869565217392	3.75
3.7333333333333334	3.6
4.7	4.75
4.5588235294117645	4.0
4.111111111111111	4.0
4.170212765957447	4.0
4.722222222222222	5.0
4.1875	3.6666666666666665
4.615384615384615	4.571428571428571
3.466666666666667	3.2
3.923076923076923	4.75
4.166666666666667	5.0
4.296296296296297	4.388888888888889
3.0	3.6666666666666665
3.8333333333333335	3.3333333333333335
4.529411764705882	4.875
3.923076923076923	3.5294117647058822
4.0	3.5714285714285716
3.875	3.3333333333333335
3.8421052631578947	4.0
4.833333333333333	5.0
4.714285714285714	4.666666666666667
4.5	4.428571428571429
4.171875	4.117647058823529
4.444444444444445	4.5
4.444444444444445	4.333333333333333
4.142857142857143	4.333333333333333
5.0	5.0
4.25	3.6666666666666665
3.923076923076923	4.4
4.428571428571429	5.0
4.428571428571429	5.0
3.5	3.0
4.857142857142857	4.75
4.0	3.7142857142857144
3.125	2.3333333333333335
5.0	5.0
4.32258064516129	4.666666666666667
4.133333333333334	3.7777777777777777
3.9047619047619047	4.666666666666667
4.875	5.0
3.3333333333333335	3.75
4.7894736842105265	4.571428571428571
3.5454545454545454	2.8
4.5813953488372094	4.592592592592593
5.0	5.0
3.888888888888889	4.666666666666667
4.04	3.8333333333333335
4.0	4.0
5.0	5.0
3.375	2.75
3.8333333333333335	3.5555555555555554
3.272727272727273	4.0
4.454545454545454	4.25
4.153846153846154	3.75
3.9166666666666665	4.142857142857143
5.0	5.0
4.571428571428571	4.666666666666667
5.0	5.0
4.722222222222222	4.7272727272727275
4.0	4.166666666666667
4.625	5.0
4.444444444444445	4.5
3.5555555555555554	3.6666666666666665
3.9523809523809526	4.25
3.6363636363636362	3.5
5.0	5.0
4.1	4.428571428571429
3.909090909090909	4.4
4.470588235294118	4.833333333333333
5.0	5.0
4.571428571428571	4.333333333333333
4.071428571428571	4.0
3.6666666666666665	3.3333333333333335
4.125	4.5
4.416666666666667	4.0
3.375	3.0
4.428571428571429	4.0
4.0	4.333333333333333
4.916666666666667	4.875
4.45	4.444444444444445
5.0	5.0
3.5	3.25
4.125	3.6
3.2	3.6666666666666665
4.294117647058823	4.0
4.333333333333333	3.6666666666666665
3.875	3.8
4.166666666666667	4.5
3.7333333333333334	3.6
3.142857142857143	3.6666666666666665
3.727272727272727	4.25
3.5	3.7142857142857144
4.428571428571429	5.0
4.625	5.0
4.125	4.666666666666667
3.9	3.0
4.125	5.0
4.6	4.5
4.090909090909091	4.25
5.0	5.0
4.166666666666667	4.447368421052632
4.3125	4.285714285714286
4.444444444444445	3.75
3.611111111111111	3.3076923076923075
5.0	5.0
3.72	4.375
4.166666666666667	5.0
4.5	4.833333333333333
4.0	2.6666666666666665
3.0	3.0
2.411764705882353	3.25
4.5	4.333333333333333
3.4615384615384617	3.6
3.8076923076923075	4.0
3.888888888888889	4.25
4.428571428571429	4.75
3.3846153846153846	3.0
4.666666666666667	4.25
4.3	5.0
3.6	3.25
4.333333333333333	4.666666666666667
4.833333333333333	5.0
4.214285714285714	4.0
4.857142857142857	4.85
3.35	2.25
4.5	4.166666666666667
4.714285714285714	4.75
4.714285714285714	4.75
4.086956521739131	4.333333333333333
3.6666666666666665	4.0
4.1	4.5
3.3333333333333335	3.0
4.708333333333333	4.666666666666667
3.5454545454545454	4.333333333333333
4.2	4.428571428571429
4.0	3.5
4.75	4.666666666666667
4.3	4.0
3.5714285714285716	3.25
4.649122807017544	4.642857142857143
4.428571428571429	4.666666666666667
4.416666666666667	4.4
4.0	3.6
2.875	2.923076923076923
4.9	5.0
3.4	2.6666666666666665
4.0	3.8
4.9	5.0
3.7777777777777777	3.6666666666666665
4.428571428571429	4.714285714285714
3.6	3.2
3.6	3.6
4.35	4.2
3.8181818181818183	3.75
4.5	5.0
4.1	4.285714285714286
4.473684210526316	4.5
3.75	3.6666666666666665
3.9166666666666665	4.75
3.75	4.666666666666667
4.333333333333333	4.666666666666667
2.8157894736842106	3.2
3.5555555555555554	3.0
4.333333333333333	3.75
4.714285714285714	4.75
3.75	3.5
4.2727272727272725	4.5
3.4166666666666665	3.25
5.0	5.0
4.0	4.333333333333333
4.5	4.0
4.428571428571429	4.0
3.3	4.0
4.083333333333333	3.8
3.857142857142857	4.333333333333333
4.833333333333333	5.0
4.0	4.0
3.857142857142857	4.25
3.857142857142857	4.25
3.5833333333333335	4.125
4.526315789473684	4.666666666666667
3.8823529411764706	4.428571428571429
4.0	3.5555555555555554
4.689655172413793	4.65
3.8	3.0
4.117647058823529	4.0
5.0	5.0
4.7631578947368425	4.636363636363637
3.357142857142857	4.333333333333333
4.153846153846154	4.0
4.076923076923077	4.0
4.2	4.4
4.56140350877193	4.6
4.166666666666667	4.666666666666667
5.0	5.0
4.0	4.666666666666667
4.785714285714286	4.333333333333333
4.0	4.333333333333333
4.7	5.0
3.066666666666667	2.6666666666666665
4.711111111111111	4.4375
4.125	4.285714285714286
4.40625	4.5
4.933333333333334	5.0
4.666666666666667	4.8
4.714285714285714	4.333333333333333
3.75	4.25
4.428571428571429	4.071428571428571
4.3076923076923075	4.714285714285714
4.153846153846154	4.0
3.9444444444444446	4.3076923076923075
4.472222222222222	4.818181818181818
4.538461538461538	4.666666666666667
3.5	3.0
3.789473684210526	3.25
4.818181818181818	4.6923076923076925
4.25	3.6666666666666665
3.7777777777777777	3.6666666666666665
4.860759493670886	4.6923076923076925
4.375	4.666666666666667
4.285714285714286	4.555555555555555
4.166666666666667	4.333333333333333
4.428571428571429	4.4
3.9583333333333335	4.0
4.333333333333333	4.2
4.954545454545454	5.0
4.428571428571429	4.0
4.142857142857143	4.0
4.833333333333333	5.0
4.538461538461538	5.0
4.108695652173913	4.3
3.7	4.0
4.761904761904762	4.777777777777778
3.7	3.5
4.0	3.0
3.6	4.0
4.1	4.428571428571429
4.444444444444445	4.0
3.6666666666666665	3.8333333333333335
3.65	4.142857142857143
4.5	4.375
4.0	3.625
4.285714285714286	4.333333333333333
3.869565217391304	3.142857142857143
3.9047619047619047	3.875
3.5827814569536423	3.6097560975609757
5.0	5.0
4.133333333333334	3.6666666666666665
4.07	4.2
4.809523809523809	4.857142857142857
4.020408163265306	4.25
4.454545454545454	4.25
4.583333333333333	4.857142857142857
4.857142857142857	4.75
4.071428571428571	4.090909090909091
3.9411764705882355	3.5714285714285716
3.4285714285714284	2.6666666666666665
4.826086956521739	4.888888888888889
3.357142857142857	2.75
4.642857142857143	4.5
3.7777777777777777	3.857142857142857
3.75	4.0
4.833333333333333	4.333333333333333
4.5	4.333333333333333
4.117647058823529	3.5
3.3846153846153846	2.3333333333333335
4.636363636363637	4.2
4.2272727272727275	3.8
4.511904761904762	5.0
4.125	4.5
4.260869565217392	4.4
3.888888888888889	4.5
3.2857142857142856	4.0
4.428571428571429	5.0
4.428571428571429	4.714285714285714
3.8666666666666667	3.0
4.666666666666667	4.285714285714286
4.0	4.666666666666667
3.5416666666666665	3.625
3.577777777777778	4.0
3.6666666666666665	3.3333333333333335
4.625	4.75
4.2727272727272725	4.428571428571429
4.896551724137931	4.928571428571429
3.25	3.7142857142857144
3.875	4.0
3.75	4.25
4.076923076923077	3.8
3.2564102564102564	2.9285714285714284
3.6551724137931036	3.0
4.777777777777778	4.909090909090909
4.639175257731959	4.722222222222222
2.5454545454545454	2.5
4.076923076923077	4.0
3.1666666666666665	3.0
4.444444444444445	4.428571428571429
4.222222222222222	4.333333333333333
4.833333333333333	5.0
4.0	4.0
4.666666666666667	5.0
4.254901960784314	4.5
4.090909090909091	3.8
2.888888888888889	3.4
3.75	2.5714285714285716
3.6666666666666665	3.5833333333333335
3.0	3.3333333333333335
4.142857142857143	4.0
4.529411764705882	4.75
3.090909090909091	3.142857142857143
4.2	4.333333333333333
4.636363636363637	4.75
4.666666666666667	4.0
4.444444444444445	5.0
4.352941176470588	4.545454545454546
5.0	5.0
4.142857142857143	4.5
4.0	4.117647058823529
3.769230769230769	3.375
4.5	3.75
4.4	4.0
3.625	3.25
3.2857142857142856	5.0
5.0	5.0
4.625	4.444444444444445
3.3636363636363638	3.0
3.8333333333333335	3.0
4.666666666666667	4.2
4.5	4.611111111111111
4.833333333333333	4.777777777777778
3.5714285714285716	3.6666666666666665
4.333333333333333	3.6666666666666665
4.555555555555555	4.4
3.857142857142857	3.6666666666666665
4.875	5.0
4.695652173913044	4.4
4.888888888888889	4.833333333333333
2.7142857142857144	3.0
4.0	4.0
3.5	4.0
4.75	5.0
4.857142857142857	5.0
4.6923076923076925	4.833333333333333
4.333333333333333	4.6
4.666666666666667	4.5
4.190476190476191	4.0
3.9518716577540105	3.533333333333333
3.6451612903225805	4.6
4.324324324324325	4.111111111111111
4.676470588235294	5.0
3.6	3.5
4.533333333333333	4.0
4.0	3.8
3.6296296296296298	4.125
4.266666666666667	4.142857142857143
4.2	4.0
3.735294117647059	3.5
2.9166666666666665	2.6666666666666665
4.666666666666667	4.5
