user_id_new	item_id_new
116	197
474	198
475	199
476	200
132	201
56	201
10	201
32	201
407	201
215	202
51	202
105	202
234	202
4	202
48	202
67	202
33	203
56	203
92	203
199	204
477	204
478	204
479	205
80	206
9	206
480	206
481	207
482	207
244	207
414	207
483	207
205	207
484	207
485	207
477	207
486	207
211	207
386	207
487	208
300	208
70	208
488	208
163	208
489	208
490	209
349	209
414	209
159	209
205	209
484	209
491	209
486	209
184	209
492	209
472	210
471	210
197	210
493	210
494	210
495	210
496	210
497	210
498	210
499	210
500	211
493	211
501	211
175	211
116	211
120	211
181	211
314	211
502	212
70	212
175	212
503	212
404	212
504	212
461	212
505	212
347	213
506	213
487	213
507	213
508	213
509	213
510	213
438	213
42	213
511	213
512	214
513	214
472	214
249	214
252	214
334	214
478	214
514	215
379	216
433	216
515	216
516	216
262	217
517	217
518	217
519	217
42	217
520	217
521	217
522	218
187	219
284	219
224	219
523	219
133	220
132	220
77	220
29	220
407	220
92	220
524	221
525	222
195	223
126	223
526	223
527	224
5	225
192	225
528	226
529	227
530	227
70	227
436	227
42	227
41	228
70	228
531	228
512	228
220	228
465	228
532	228
533	228
42	228
534	229
535	230
536	231
537	231
289	231
538	231
539	231
540	231
341	231
541	231
542	232
543	233
519	233
510	233
494	233
544	233
340	233
262	233
307	233
179	234
545	234
546	234
254	234
547	234
548	234
394	234
263	234
351	234
260	234
549	235
260	235
550	235
551	235
291	235
552	235
553	236
554	237
540	237
275	237
555	237
556	237
557	237
558	237
302	238
554	238
540	238
559	238
304	238
300	238
560	238
275	238
558	238
339	238
181	238
260	238
557	238
304	239
501	239
347	239
262	239
561	239
562	239
220	239
70	239
442	239
42	239
555	239
340	239
306	239
563	239
341	239
181	239
433	240
131	240
339	240
185	240
564	241
493	241
131	241
565	241
451	241
566	241
495	241
452	241
473	241
164	241
563	241
567	241
312	242
564	242
568	242
501	242
131	242
569	242
570	242
571	242
392	242
502	242
306	242
386	242
500	243
312	243
572	243
571	243
573	243
461	243
536	244
561	244
574	244
501	244
159	244
571	244
575	244
503	244
576	244
461	244
306	244
563	244
574	245
304	245
561	245
536	245
390	245
577	245
116	245
503	245
226	245
575	245
320	245
571	245
578	245
267	245
579	245
580	245
314	245
581	246
582	246
116	246
583	246
304	246
584	246
585	246
226	246
575	246
570	246
586	246
563	246
314	246
491	246
539	247
587	247
575	247
571	247
452	247
580	247
536	248
507	248
317	248
585	248
588	248
365	248
406	248
351	248
235	249
585	249
365	249
571	249
588	249
306	249
461	249
237	249
581	250
589	250
461	250
539	250
235	250
300	250
590	250
452	250
306	250
386	250
580	250
591	250
339	250
562	251
592	251
174	251
0	251
331	251
555	251
510	251
580	251
306	251
593	251
181	251
594	251
208	252
595	252
591	252
596	252
329	252
204	252
563	252
562	253
302	253
131	253
597	253
598	253
599	253
600	253
601	253
602	253
331	254
603	254
604	254
605	254
593	254
571	254
306	254
351	254
18	255
70	255
300	255
269	255
351	255
181	255
606	255
260	255
602	255
607	256
608	256
220	256
609	256
610	256
121	256
307	256
266	256
549	257
501	257
347	257
346	257
611	257
320	257
563	257
612	257
180	257
203	258
305	258
613	259
192	259
614	259
615	260
616	261
617	262
618	263
616	264
619	265
100	266
620	266
92	266
523	266
621	267
622	268
623	268
624	269
625	270
626	271
10	272
134	272
146	272
627	272
110	273
168	273
233	273
234	273
5	273
51	273
169	273
173	273
50	273
44	273
628	274
79	275
9	275
92	275
446	276
282	276
129	276
171	276
627	276
194	276
592	277
592	278
629	278
630	278
631	279
291	279
325	280
632	280
633	280
570	280
387	280
634	281
635	281
312	281
242	281
636	281
400	282
564	282
175	282
439	282
21	282
123	282
376	282
599	282
637	283
638	283
639	284
323	284
14	284
640	284
202	284
641	284
642	284
266	284
643	284
644	285
18	285
645	285
631	285
286	285
646	285
647	285
648	285
629	285
418	285
649	286
419	286
384	286
418	286
650	287
357	288
189	289
620	290
129	290
105	290
50	290
43	290
230	291
651	291
652	291
2	291
43	292
388	293
381	293
581	293
325	293
592	293
439	293
653	293
654	293
509	293
655	293
555	293
237	293
575	293
181	293
334	293
267	293
656	294
657	294
658	294
659	294
660	294
471	294
240	294
649	294
586	294
661	295
13	296
662	296
663	296
0	296
654	296
116	296
385	296
180	296
379	297
0	297
592	297
484	297
185	297
664	298
235	298
507	298
665	298
666	298
363	298
667	298
0	298
174	298
592	298
668	298
116	298
385	298
178	298
186	298
368	298
180	298
386	298
669	299
0	299
486	299
670	299
636	299
671	299
672	299
673	300
674	300
675	300
302	300
0	300
272	300
676	300
677	300
678	300
679	300
680	300
185	300
681	300
0	301
300	301
682	301
253	301
405	301
226	301
683	301
684	301
671	301
685	301
686	301
664	301
687	301
246	301
681	301
688	302
0	302
592	302
684	302
426	302
99	303
62	303
134	303
93	303
10	303
97	303
689	303
251	303
58	303
152	303
151	303
64	303
34	303
92	303
153	303
136	303
690	304
9	305
227	305
691	305
692	305
70	306
446	306
116	306
42	306
645	307
693	307
694	307
695	307
696	308
461	308
697	309
698	309
300	309
249	309
175	309
70	309
452	309
699	309
328	309
700	309
701	310
652	311
617	312
702	313
130	314
703	314
192	314
614	314
127	314
703	315
192	315
614	315
704	315
49	316
109	316
233	316
125	317
130	317
705	318
706	318
707	318
708	319
72	320
32	320
102	320
148	320
143	320
83	320
94	320
147	320
709	320
135	320
59	320
89	320
38	320
136	320
223	320
137	320
91	320
42	321
523	322
710	323
41	323
711	323
471	323
712	323
341	323
42	323
2	324
713	325
714	326
41	326
715	326
39	326
716	326
73	326
0	326
133	326
70	326
9	326
33	326
465	326
717	326
226	326
64	326
27	326
42	326
201	327
718	327
719	327
720	327
341	327
719	328
85	328
721	328
718	329
70	329
710	329
718	330
201	330
720	330
720	331
710	331
718	331
570	331
85	331
722	332
723	332
559	333
201	333
720	333
42	333
724	334
127	334
285	335
725	335
369	335
726	335
727	335
494	335
728	335
334	335
729	335
730	336
731	336
28	337
53	337
84	337
108	337
10	337
145	337
95	337
40	337
732	337
90	337
169	338
52	339
114	339
733	339
493	339
93	339
441	339
10	339
531	339
221	339
466	339
59	339
227	339
109	339
60	339
251	339
196	339
98	339
90	339
86	339
284	340
734	341
735	342
381	343
736	343
737	343
565	343
738	343
739	343
320	343
373	344
740	344
572	344
741	344
185	344
250	345
742	345
480	345
527	345
743	345
170	346
744	346
177	347
607	347
487	347
745	348
746	348
747	348
748	348
749	349
45	350
118	350
6	350
439	350
711	350
69	350
614	350
190	350
195	350
534	351
747	351
750	352
751	353
752	353
753	354
754	355
750	355
596	356
755	357
756	358
757	359
758	360
174	361
759	361
760	361
761	361
762	361
462	361
763	362
199	362
121	362
764	363
248	363
416	363
343	363
762	363
263	364
482	364
765	364
451	365
766	365
14	365
767	365
768	365
629	365
511	365
769	365
770	366
482	366
659	366
88	366
174	366
263	366
629	366
418	366
771	366
199	367
772	367
121	367
738	367
695	367
324	368
773	368
659	368
767	368
768	368
592	368
774	368
769	368
775	368
771	368
511	368
545	369
639	369
342	369
660	369
113	369
776	369
490	369
672	369
469	369
777	369
778	370
779	370
780	371
781	371
782	372
783	373
784	374
734	374
130	374
614	374
690	375
785	376
199	377
786	377
787	377
160	378
788	378
789	378
274	378
159	378
790	378
357	378
273	379
273	380
791	381
604	382
618	383
34	384
792	385
793	386
794	386
119	386
795	386
129	386
796	386
797	386
169	386
171	386
47	386
193	386
216	386
798	387
799	387
539	387
655	387
334	387
125	388
51	388
109	388
169	388
44	388
195	388
800	389
801	389
802	390
113	391
530	391
423	391
787	391
803	391
291	391
804	392
296	393
805	394
806	394
807	394
808	394
809	394
810	394
719	395
720	395
42	395
341	395
811	396
531	397
471	397
544	397
593	397
116	398
0	399
812	399
559	399
70	400
42	400
201	401
70	401
720	401
42	401
812	402
0	402
710	402
559	402
570	402
813	403
570	403
466	403
814	404
649	404
815	405
816	405
817	405
818	405
0	406
464	406
813	406
466	406
570	406
819	407
820	408
821	409
822	409
823	410
824	411
825	412
826	412
85	412
827	412
113	412
42	412
828	412
829	412
143	413
819	414
830	414
831	415
18	416
832	416
833	416
834	416
648	416
835	416
174	417
435	417
761	417
302	418
199	418
836	418
368	418
645	418
774	418
174	418
776	418
175	418
220	418
226	418
700	418
344	418
837	418
353	418
517	419
759	419
175	419
324	419
790	419
760	419
598	419
344	419
838	420
95	421
839	421
840	422
652	423
841	424
842	425
843	426
475	427
844	428
845	429
846	430
847	431
848	431
848	432
849	433
850	434
502	435
851	436
852	437
853	438
854	439
855	440
854	440
855	441
856	442
857	443
858	444
858	445
68	445
859	446
788	447
324	447
551	447
378	447
860	447
861	447
202	448
788	448
862	448
863	448
834	448
864	449
865	450
592	451
128	451
116	451
559	452
570	452
812	452
866	453
867	454
868	454
869	454
230	455
870	455
871	456
872	456
873	457
874	458
875	459
876	460
877	460
536	461
531	461
263	461
878	461
879	461
880	461
194	461
881	461
367	461
123	461
882	462
491	463
300	464
670	464
698	464
883	464
633	464
471	464
884	464
237	464
307	464
885	465
886	466
887	467
704	467
421	468
888	469
889	469
460	470
568	470
369	470
292	470
426	470
890	471
891	472
892	473
891	473
864	474
893	475
894	476
864	477
574	478
670	478
895	478
896	478
286	478
897	478
329	478
511	478
898	479
899	479
900	480
901	480
704	481
744	482
902	482
663	482
903	482
904	483
905	484
906	485
907	486
908	487
909	488
910	489
839	490
104	491
911	491
912	492
913	493
914	493
915	494
916	495
917	496
845	497
193	497
918	498
118	499
919	500
920	500
70	501
113	501
921	501
117	501
740	501
922	502
638	502
923	503
924	503
925	504
926	504
440	505
398	506
927	506
776	506
928	506
929	506
930	507
865	507
527	508
230	509
858	509
919	509
68	509
931	510
919	511
2	511
885	512
932	513
933	514
922	514
934	514
935	515
808	515
49	516
845	516
936	517
937	518
938	519
110	520
215	520
8	520
130	520
703	520
125	520
51	520
192	520
4	520
173	520
169	520
845	520
168	520
526	520
939	521
940	522
126	522
941	523
942	523
233	524
282	524
8	524
69	524
5	524
109	524
112	524
173	524
50	524
168	524
47	524
943	525
944	525
945	525
702	525
735	526
946	527
362	528
947	528
948	528
555	529
949	530
950	531
951	531
362	532
784	533
592	533
952	534
953	535
808	535
929	536
931	537
920	537
919	537
176	538
608	538
954	538
955	538
655	538
649	538
956	539
957	540
958	540
959	541
960	542
961	542
962	542
814	542
963	542
964	542
965	543
966	543
531	544
965	544
967	544
0	544
610	544
42	544
968	545
41	546
79	546
493	546
592	546
464	546
289	546
969	546
117	546
226	546
721	546
970	546
110	547
168	547
5	547
4	547
119	547
214	547
46	547
51	547
735	547
173	547
112	547
127	547
44	547
840	548
971	549
362	550
972	551
973	552
225	552
974	553
975	554
976	555
977	556
200	556
333	556
593	556
978	557
979	557
980	558
981	559
982	559
983	560
984	560
985	560
174	560
986	560
595	560
116	560
987	560
207	560
988	561
989	561
932	561
776	561
676	561
990	561
991	561
992	561
649	561
993	561
694	561
728	561
810	561
935	562
994	563
995	564
284	565
996	566
864	567
997	568
534	569
998	570
12	571
433	571
677	571
512	571
999	571
698	571
343	571
1000	571
516	571
685	571
318	571
490	571
369	571
1001	572
893	573
864	574
864	575
1002	576
1003	577
1004	577
447	577
1005	578
1006	578
534	579
1007	579
1008	580
1009	581
664	582
276	582
415	582
16	582
245	582
537	582
1010	582
678	582
198	582
700	582
1011	583
1012	583
764	583
660	583
335	583
1013	583
396	583
1014	583
1015	583
249	583
220	583
163	583
1016	583
897	583
1017	583
1018	583
993	583
649	583
856	583
1019	584
1017	584
1018	584
833	585
1020	585
912	585
722	586
833	587
1021	587
1022	588
130	589
1023	590
1024	591
1013	592
1025	592
710	593
0	593
304	593
539	593
587	593
755	593
116	593
707	594
1026	595
890	595
1027	596
912	596
42	597
529	597
113	597
117	597
544	597
466	597
1028	598
1029	599
1030	599
1031	600
696	601
194	601
1032	601
870	602
1033	603
1025	603
758	603
1034	603
1035	603
889	603
1036	603
1037	604
748	604
1038	605
1039	606
1040	607
1041	607
818	607
1042	608
1043	609
254	610
506	610
482	610
1044	610
571	610
314	610
455	610
207	610
305	610
387	610
334	610
784	611
529	612
1045	613
1046	613
1047	614
1048	615
1048	616
948	616
1048	617
948	618
1049	619
914	619
899	620
845	620
144	621
250	621
101	621
1050	621
95	621
732	621
136	621
223	621
864	622
864	623
1051	623
1001	623
877	624
493	625
182	625
128	626
529	626
1052	627
118	628
1053	629
1054	629
1055	629
1056	629
1057	629
1058	630
1059	630
1060	630
1061	630
1062	630
1048	630
1063	631
1064	631
851	631
870	631
909	631
440	632
1065	632
1066	632
1067	633
213	633
1068	633
722	634
1069	634
908	635
616	636
734	637
195	637
1070	638
1071	639
235	640
453	640
502	640
116	640
1072	640
70	641
224	642
1073	643
1074	644
1075	644
1076	645
84	646
95	646
839	646
1077	647
642	647
1063	648
1078	649
1079	649
1080	650
1081	650
1082	651
1083	652
1084	653
1085	654
1086	654
1087	654
787	655
1088	656
154	657
139	657
663	657
141	657
142	657
156	657
157	657
155	657
158	657
51	658
3	658
48	658
4	658
169	658
67	658
422	658
44	658
109	658
916	659
1089	659
1090	659
1091	659
1092	660
1034	660
758	660
889	660
794	661
996	661
1093	661
1094	661
1095	661
1083	662
1096	662
731	663
617	664
1097	664
192	664
126	664
1098	665
1099	665
1059	665
428	665
1100	665
213	666
1101	666
1102	666
1103	667
620	667
1104	667
1078	668
908	668
745	668
691	669
623	670
1105	671
1106	672
823	672
1107	673
823	673
1108	674
300	674
1109	674
1110	674
1111	674
798	674
1013	674
174	674
539	674
128	674
116	674
1112	674
1113	674
384	674
555	674
1114	674
1115	674
120	674
580	674
642	674
1116	675
906	676
915	676
1117	677
1118	677
1119	678
1120	678
1121	678
430	678
499	678
415	678
1122	678
668	678
249	678
716	679
99	680
79	680
53	680
250	680
54	680
1123	680
1076	680
73	680
735	680
732	680
136	680
137	680
66	680
1124	681
1125	681
569	681
1126	682
997	683
815	684
1011	685
1127	685
1128	685
849	685
1129	685
1130	685
1131	685
1132	685
1133	685
818	685
1021	685
1134	686
263	686
1135	686
403	686
1136	687
199	688
1137	688
383	689
508	689
123	689
186	689
1138	689
1139	689
16	689
1140	689
1141	689
1142	689
1143	690
1144	690
948	690
1145	690
819	690
1146	691
618	692
1147	692
885	692
105	693
1148	693
1149	694
1150	694
1039	695
1151	695
1152	696
1153	696
1154	696
1155	696
1156	697
601	697
318	698
1157	698
1158	698
1159	699
1160	699
208	700
646	701
1161	702
1162	702
809	703
1163	704
1164	704
1165	705
1132	706
604	707
1166	708
1167	709
1168	709
1169	709
1170	710
1171	711
1172	711
1173	712
1174	713
1175	713
1176	714
328	715
673	715
1177	715
352	715
265	715
23	715
817	716
1178	717
712	717
182	718
1179	718
383	718
508	719
175	719
1180	719
140	720
1181	721
1182	721
104	721
1183	722
980	723
1184	724
1185	724
131	725
584	725
274	725
1186	725
1054	726
1187	726
1188	727
1056	728
1189	729
1190	730
1126	731
1191	732
948	732
1192	733
420	734
659	735
864	735
1063	735
638	735
870	735
909	735
1005	735
922	736
909	736
846	736
934	736
627	737
1193	738
1194	739
546	739
448	739
1195	739
1196	739
1197	739
1198	739
1199	739
1200	739
1073	739
1201	739
363	739
1080	740
1202	740
1145	740
1203	741
1204	742
1205	742
1206	743
1207	743
1208	744
851	745
1209	746
1210	746
1211	747
1212	748
748	749
1213	750
1214	751
1215	751
1216	752
1217	753
1218	754
1219	755
15	756
1220	757
1221	758
1222	759
1223	760
1224	760
1225	760
652	761
1226	762
1227	763
118	764
1103	765
270	765
1228	765
1025	766
1229	767
625	768
846	768
619	768
1005	769
1230	770
1231	771
1145	772
1222	773
888	773
1232	774
1163	775
1233	775
1234	775
1235	776
1236	776
1234	777
1237	778
1238	779
1239	780
1240	781
1241	781
1242	781
1243	782
449	782
1244	782
1243	783
1245	784
1246	784
1247	785
944	786
1248	787
1249	788
1238	788
815	789
1250	789
1251	789
1005	790
1252	791
1126	792
1253	793
1254	794
1255	795
908	795
1256	795
1257	796
1258	797
628	798
1259	798
872	799
1260	800
254	801
868	802
1261	802
41	802
179	802
1262	803
1263	804
1264	805
1265	805
1266	806
1267	807
1268	808
1269	809
1003	809
1270	810
1271	810
1076	810
1104	810
1272	810
1273	811
1274	812
1258	813
1275	813
1258	814
1276	815
1277	816
298	817
447	818
1092	819
41	820
1278	821
1279	821
1280	822
1281	822
1282	823
1167	824
1283	824
930	825
235	826
430	826
654	826
277	826
1284	826
123	826
240	827
178	827
481	827
1285	827
185	827
165	827
669	828
513	828
175	828
1286	828
220	828
430	828
184	828
1112	828
1287	829
1288	829
170	829
209	829
642	829
416	829
1289	829
436	829
245	829
535	829
1290	829
1291	830
1140	830
466	830
954	831
1292	831
274	831
347	831
1008	831
632	831
276	831
489	831
860	831
74	831
1293	831
452	831
417	831
1294	831
455	831
128	831
1295	832
1296	832
1297	832
1298	832
582	832
1299	832
1300	832
392	832
1301	832
1302	832
394	832
659	833
954	833
552	833
70	833
363	833
385	833
1303	833
659	834
500	834
552	834
1304	835
1305	836
281	837
1306	837
839	838
63	838
1224	839
1281	840
649	841
272	842
743	843
621	844
1307	845
983	845
213	846
735	846
1308	846
1309	846
1310	847
1311	847
1312	848
1313	848
1314	848
1315	849
1237	850
1316	850
1317	851
781	852
742	853
1202	853
232	854
823	854
428	855
944	856
1191	856
1318	857
944	857
1319	858
1320	858
1321	858
1322	859
1323	859
659	860
440	860
1324	861
1325	861
1326	861
1327	861
1328	862
1329	863
1330	863
1331	864
1332	865
1333	866
1334	867
1335	867
1336	868
1337	869
948	869
1033	870
853	870
1338	870
1339	871
1338	871
1340	872
1341	872
1341	873
999	874
1342	874
1343	875
1344	875
1345	875
1346	876
383	877
788	877
1347	877
989	877
1348	877
204	877
1349	877
1350	877
537	877
442	877
181	877
366	877
590	877
387	877
1351	877
267	877
1352	878
1352	879
1353	880
1354	881
1355	882
1356	882
1056	883
1357	883
1235	883
1202	883
1116	883
888	883
1358	884
1359	885
1360	886
1361	886
299	887
786	888
649	889
1362	889
904	890
816	891
868	891
440	892
650	893
1363	894
1364	894
1365	894
1201	894
382	895
1366	896
1367	896
1242	896
1368	896
1369	896
1370	896
1371	897
1372	897
1373	898
1374	898
1015	898
1375	898
517	898
1376	898
1140	898
655	898
1377	898
966	898
1378	898
1379	898
1380	899
1381	900
1382	901
1383	901
1384	901
1062	901
1385	902
1386	903
1387	903
1388	903
1389	903
825	904
1390	904
1033	905
1391	905
616	905
1392	906
1393	906
1394	906
1261	906
1395	906
1396	906
1397	907
1398	907
1267	908
780	908
1399	909
1185	909
1400	909
1401	910
293	911
888	911
1402	911
1403	912
1404	912
1402	912
1404	913
1402	913
1405	913
888	913
1406	913
1407	913
1408	913
802	914
802	915
1336	915
888	915
1409	915
293	916
1404	916
888	916
802	916
1410	916
1411	917
1063	917
724	918
837	918
1412	919
1413	920
340	920
1414	921
1415	921
676	921
19	921
646	921
586	921
1216	922
1204	923
1416	924
92	924
387	924
432	925
1289	925
420	925
1417	926
1418	927
707	928
1232	928
691	929
616	930
1419	931
824	931
942	932
1287	933
538	933
88	933
1420	933
494	933
966	933
1421	933
436	933
772	933
1422	934
702	935
1222	936
0	937
1423	937
1287	937
302	937
199	937
561	937
1424	937
605	937
1296	937
509	937
1113	937
1425	937
334	937
561	938
1287	938
199	938
1423	938
0	938
609	938
604	938
605	938
